rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt 
181,Robert Morris,Horz,18-10,110.23554724011166,137,111.47224156396035,236,0.46796987502614995,181,19.767214287929846,11.232785712070154,11.767214287929846,8.232785712070154,10-7,0.37963550519299893,0.3571863766027311,0.3941614119278782,0.3819798910806469,0.3571863766027311,0.3956163240435006,0.9052469309424132,0.8835107262733999,108.91151234127977,112.64288537854888,109.06852109809535,112.88523287622769,110.52098145147116,112.53507762201691,111.50026672255343,127.82674359823511,0.17200818857355707,1.0,0.05438281017689117,1348.0,1302.0,1164.2375,1.1578393583783377,1.1183285197393145,0.40386082603202816,0.5882352941176471,-6.45744830759767,165,61,64.74992912583451
182,Eastern Washington,BSky,9-17,111.19785606358272,125,112.55882956257571,260,0.4650828043062933,182,11.812641909237795,19.187358090762203,9.812641909237795,8.187358090762203,7-6,0.5156627586736946,0.581459126499827,0.44986639084756236,0.49966773342605775,0.581459126499827,0.4405961717616688,0.8441650270594987,0.764040759432882,110.01192356991142,108.40822790999034,109.54411797596153,108.83352163019264,111.66385737120497,109.23766166015197,116.52710677741273,111.02178861605643,0.6356586799752497,2.0,-0.09349068562989388,994.0,958.0,874.7125,1.1363733798247997,1.0952169998713863,0.4164936021383457,0.5384615384615384,-11.241061036704,280,350,67.94069729639465
183,Mercer,SC,17-10,109.94780928914193,145,111.33489472451103,232,0.4640186128622587,183,19.724877862598483,11.275122137401517,11.724877862598483,6.275122137401517,9-5,0.3563179939495324,0.4395585070085328,0.2790232318233178,0.3507253537388843,0.4395585070085328,0.2865680763774716,0.8845339959504109,0.7992052203418516,108.0876751161036,112.4826036445267,107.79844848720107,112.72214670311789,110.02797598989027,112.74146180008385,103.6725108929811,98.66052464960782,0.6387283229173801,3.0,0.02224649814590618,1150.0,1050.0,967.4375,1.188707280832095,1.0853414303249564,0.31297503231700985,0.6428571428571429,-5.748114712219992,143,129,69.34383854742502
184,Marist,MAAC,16-10,99.9365763174408,322,101.24269017230213,52,0.46273802899585303,184,18.288494126050484,10.711505873949516,12.288494126050484,7.711505873949516,10-7,0.3100406391837528,0.32257262347837184,0.30340605926307207,0.3015323623801141,0.32257262347837184,0.2920642448858981,0.9362462018784188,0.9162600803795566,103.93122189803995,112.38992100097657,104.04212453985632,112.88682318939378,98.1401503059857,101.0541890850657,0.0,0.0,0.0,0.0,-0.0419452126206169,1155.0,1079.0,1129.2625,1.0227914236061146,0.9554908623991322,0.22779396341524558,0.5882352941176471,-7.535838692853804,194,272,66.13190868469903
185,UT Arlington,WAC,14-11,103.24262765571754,269,104.80936462216599,93,0.4568066958355365,185,16.048327456230854,13.951672543769146,8.048327456230854,9.951672543769146,6-7,0.46181412039883263,0.45823807466808836,0.4651150856887505,0.4745424043119021,0.45823807466808836,0.485411957407778,0.862683171205971,0.8411918345877157,107.72101060130157,107.39086832253336,107.6124520212841,107.07018588672233,104.96178265383661,107.50281982903397,90.65034856674447,100.35509002411764,0.2369259081284438,2.0,0.061717466353913286,932.0,932.0,893.65,1.0429138924634924,1.0429138924634924,0.5381838238772497,0.46153846153846156,-6.435460244949948,164,51,65.2123710034049
186,Youngstown St.,Horz,13-14,107.6993387831871,186,109.33478643895766,190,0.45677854009922053,186,15.407323968024793,15.592676031975207,8.40732396802479,11.592676031975207,6-10,0.3695556898648628,0.31423829275503073,0.40758640037787225,0.3674466345437822,0.31423829275503073,0.3967112225275954,0.9095818297083341,0.8964375581106606,109.05986059744701,112.86330767449788,109.0744098230023,113.24781918814996,108.09424949200218,110.35288781374233,138.44449526659614,110.72180696761251,0.9288832250663499,1.0,-0.10920875079722875,1233.0,1212.0,1094.575,1.1264646095516524,1.107279080921819,0.35321051112648794,0.375,-10.541827276727068,263,356,66.89974045361333
187,South Alabama,SB,19-7,105.64193010971297,232,107.31579108184124,145,0.45492640646369165,187,22.3102766640081,8.689723335991896,12.310276664008104,5.6897233359918955,9-4,0.35204999427919825,0.32313734110208175,0.3809626474563147,0.34872286802122765,0.32313734110208187,0.3672013041294997,0.9231560316223736,0.9251594349784187,105.43025103490798,111.21573475099935,105.34822406560512,111.53304829552755,104.71571278490616,107.57578836126547,0.0,0.0,0.0,0.0,0.13214110669785817,952.0,922.0,885.0999999999999,1.0755846796972095,1.0416902044966672,0.33142181147978045,0.6923076923076923,-4.04495940621291,102,5,64.99287761078962
188,Charlotte,Amer,13-12,112.41971701553686,108,114.21078205049419,286,0.45468141149000674,188,15.32781555463174,15.67218444536826,9.32781555463174,8.67218444536826,7-5,0.465738072594047,0.457237785710988,0.4749467167173609,0.4899911958436829,0.457237785710988,0.5136464364950738,0.8550711601470888,0.8683675841741719,108.21030450710731,109.2664522146792,108.62651684322432,108.59863897827593,113.0079833912579,115.8361905418732,106.36113883884167,111.5043102828074,0.36747506020944243,2.0,0.012020559624887794,902.0,918.0,793.05,1.1373809974150433,1.157556270096463,0.5910458760504992,0.5833333333333334,-7.665837174831574,200,150,63.39649086890192
189,Furman,SC,17-10,105.75678066309524,230,107.53586955182057,153,0.4521843052396577,189,19.48374541884067,11.51625458115933,10.48374541884067,7.51625458115933,8-6,0.32265687169999924,0.3720596432952083,0.276782869504448,0.3231664158904732,0.3720596432952083,0.287854640542609,0.9296547824541177,0.9074291110925894,107.24442398043556,113.90207320319955,107.13281038187911,114.05906411164493,104.75964512079271,106.8063956813356,0.0,0.0,0.0,0.0,-0.015490280467239215,1051.0,983.0,944.1624999999999,1.1131558391696346,1.041134338633445,0.32660583917617225,0.5714285714285714,-7.308043037042074,186,220,66.11161079781188
190,Green Bay,Horz,15-13,112.97701910074272,102,114.88284583434216,295,0.45205348610926827,190,16.35805257407601,14.641947425923991,11.358052574076009,8.641947425923991,10-7,0.43072555057585876,0.5044350789455038,0.38303114986608844,0.43523410905369364,0.5044350789455038,0.39717357561319805,0.8754842238557583,0.8006377403854043,110.60002586297007,111.69698909613908,110.59583348399623,111.66511834718948,113.42054627184638,114.21174960806754,100.81616893881183,107.2456011124628,0.3293862823603793,2.0,0.010190814221341604,1298.0,1277.0,1110.6125,1.1687244651037154,1.1498159799209895,0.47731398818015225,0.5882352941176471,-8.392275909631534,222,153,62.88986142769082
191,Jacksonville St.,CUSA,13-12,105.72724388322149,231,107.7929653970802,158,0.44459776513480753,191,15.637643987596498,15.362356012403502,10.637643987596498,9.362356012403502,8-6,0.37863481264857557,0.2787743767294063,0.45709658372792283,0.399690511514856,0.2787743767294063,0.46619438564685317,0.9072324613108727,0.9377215306519779,107.05970775701734,110.1156013444881,107.39584600917007,109.88235116682743,107.98053846911239,106.7593350851753,0.0,0.0,0.0,0.0,-0.06457324799199293,995.0,976.0,922.8625000000001,1.0781671159029649,1.0575790001219032,0.48742259012435724,0.5714285714285714,-9.04222770940832,234,315,64.44927679499696
192,Tarleton St.,WAC,12-13,103.27465713388563,268,105.53618507289261,115,0.4380422079004937,192,15.073910576462282,15.926089423537716,6.073910576462283,11.926089423537716,3-9,0.4406282879861838,0.38494209224720766,0.5009550000367414,0.44519863564877377,0.38494209224720766,0.4887172503276827,0.8539953426645694,0.8187255503569422,107.85813410477067,106.67385413053881,107.4391066469909,106.81701412640119,101.31097600298892,105.76230460519771,105.94900826841452,112.85840799381944,0.32595776720574515,4.0,-0.033115985117497915,845.0,902.0,856.8499999999999,0.9861702748439051,1.052693003442843,0.4642417509095653,0.25,-8.166931407580535,211,258,70.26548489827485
193,Charleston,CAA,17-10,105.30151272314788,238,107.61513942758256,155,0.4378392836471146,193,19.02997713149849,11.97002286850151,12.02997713149849,5.970022868501513,10-4,0.4329157378318089,0.44073211228540327,0.42565767583918557,0.42921483797055343,0.44073211228540327,0.42089680652093975,0.8934249779025677,0.8722159055274885,108.84170616809239,111.35695080542392,108.39584207002419,111.0740262444218,104.47331037880873,105.5025677615542,117.45395967114288,108.30128639972993,0.7176810945217725,1.0,0.10463653876139434,1065.0,1028.0,987.625,1.07834451335274,1.040880901151753,0.4042337639070795,0.7142857142857143,-6.011683418718595,149,14,67.86851874575166
194,Western Kentucky,CUSA,14-11,104.33730588790648,253,106.63135033306935,131,0.43779673796264484,194,16.632365523628724,14.367634476371277,9.632365523628723,10.367634476371277,7-7,0.4497070260766186,0.40430320413574816,0.48538145760158813,0.4565957022649303,0.40430320413574816,0.48535657623598033,0.8735286473699672,0.8545480230739144,109.58322654229036,109.8110329183838,109.48919235893239,109.7586387676824,102.89483205368296,107.2415451427896,107.1502450797347,90.86773377704445,0.8693826041611568,1.0,0.04904293014475469,1008.0,1021.0,963.0750000000002,1.0466474573631335,1.060145886872777,0.4852985197162287,0.5,-6.867821170449628,175,71,69.36480268911278
195,Marshall,SB,16-10,109.83719892846206,150,112.3723962751208,257,0.43476910305497657,195,18.852392888531174,12.147607111468822,10.852392888531178,7.147607111468822,8-5,0.4106758787877599,0.45234798611324467,0.3690037714622753,0.40575952943291066,0.45234798611324484,0.3721123107193361,0.8957299130573423,0.859830624245137,107.49068916464144,110.34529415555232,107.01120317270924,110.20593433236795,110.50632503191072,112.8238772576668,116.15116726531474,124.33230681530534,0.31372713309970246,1.0,0.07835682513526598,1036.0,983.0,908.7874999999999,1.1399804684813557,1.0816610043602053,0.38019451278769417,0.6153846153846154,-6.2070137027255825,160,33,69.17551002975387
196,Towson,CAA,14-13,102.38774569756139,283,104.84714874739885,95,0.4321780901752342,196,16.10689496076677,14.893105039233232,8.10689496076677,9.893105039233232,6-8,0.4424032137161554,0.46313401142155597,0.4231531872754264,0.4376716954215182,0.46313401142155597,0.41928224497704664,0.8564393113587464,0.7812624745999991,109.36815907544484,109.22293816434014,109.08229634698297,109.48048340294646,102.40041320585371,105.51361194198215,94.57221509090107,102.10957435567772,0.29279417238722094,3.0,0.008840856535076047,943.0,946.0,910.5375,1.0356520187252034,1.038946775942781,0.40573394693271736,0.42857142857142855,-7.870954971503044,203,157,63.67652755684874
197,Quinnipiac,MAAC,18-10,102.99975921255842,271,105.47737698673245,111,0.4320840757797718,197,20.27506979843011,10.724930201569888,13.275069798430112,6.724930201569888,11-6,0.3544884787652287,0.443783586212566,0.29670929159342213,0.3379473803542399,0.443783586212566,0.27973746713216036,0.8990097978253975,0.8135483463814125,105.03457652435226,111.29434546698843,104.6382946633694,111.6915022352156,101.7813437930825,104.94010699171406,114.555311225918,113.08141669567854,0.537161769610161,2.0,0.05080884149310416,1251.0,1171.0,1179.05,1.061023705525635,0.9931724693609262,0.1835637951850104,0.6470588235294118,-6.037358501573458,151,68,69.99613174040968
198,Siena,MAAC,18-9,107.59373732767972,191,110.20704642357889,206,0.4314392312023748,198,20.404365190650058,10.595634809349942,13.404365190650058,6.595634809349943,11-5,0.29547556811019726,0.3323695467507292,0.2701109577948316,0.30040466363987467,0.3323695467507292,0.2828239779289046,0.9266756650579981,0.8891835625400005,102.77487858208866,112.05712135784054,102.93925388372428,112.16953374238729,110.55437393824423,111.07379056295775,92.55801549792432,104.76591825663452,0.19391520060884007,1.0,0.02246833128477832,1170.0,1052.0,1020.9000000000001,1.1460476050543638,1.0304633166813595,0.33367605846519705,0.6875,-6.382612809404633,162,127,64.6543938246877
199,Columbia,Ivy,15-9,109.03811905958284,161,111.68969811780431,241,0.43135871651430174,199,17.192809614795184,10.807190385204812,6.192809614795186,7.807190385204814,4-6,0.3815384846340156,0.3275414333194812,0.45713435647436385,0.3873530124468504,0.32754143331948127,0.44716459157421956,0.8852194081032061,0.8748116130231572,108.54653479818636,111.58521699329627,108.28266148556266,111.3413605857413,108.88205960660896,117.05155866905652,98.58519161082755,107.84080855211275,0.2627055660090249,2.0,0.06597669803645723,740.0,800.0,673.1750000000001,1.0992683923199762,1.1883982619675417,0.4222401793238589,0.4,-5.3318720594972895,131,45,66.63026583270536
200,Cal St. Fullerton,BW,13-14,105.9451034093994,229,108.54766167193435,173,0.4306780410431595,200,15.362375661890583,16.637624338109415,10.362375661890583,9.637624338109417,8-7,0.49522703388299616,0.5265288784888787,0.4701855581982901,0.49322674156267093,0.5265288784888787,0.47324545940694634,0.8518856880083621,0.799390176330125,109.7793242126847,108.17161430610813,109.14602965785345,107.95898271902847,104.56707382936112,106.62599186997922,92.48528794482688,113.90075025439494,0.08353979352760875,2.0,0.036851224625590984,1168.0,1166.0,1115.6625,1.046911588405992,1.0451189315765297,0.4824251630329147,0.5333333333333333,-8.411486644733131,223,97,73.2899288655582
201,Northern Kentucky,Horz,16-11,107.5280761918952,193,110.34147316977686,209,0.4262860020694561,201,18.094886581877766,12.905113418122232,10.094886581877768,9.905113418122232,8-8,0.3553388181613007,0.2933824888532723,0.39793379456057015,0.3619719004608645,0.2933824888532723,0.39969607684504016,0.9074702910383058,0.8923167688261464,109.8291899594506,113.77186517824627,109.74492907922617,113.70100945139075,108.28274696680178,110.49468340245822,99.61102485025249,115.11584556655089,0.15927123952192768,1.0,0.004718427592921626,1308.0,1263.0,1148.8,1.1385793871866297,1.099408077994429,0.4067452059829201,0.5,-7.649067867231185,199,165,69.29867472032488
202,Campbell,CAA,12-14,109.92844392766025,146,112.85535007052152,263,0.42502255782763715,202,14.53567156172243,16.464328438277573,8.535671561722426,9.46432843827757,6-7,0.4744801977275702,0.5210049253632097,0.4279554700919311,0.4679292454033748,0.5210049253632095,0.4295968098768276,0.8353827411210016,0.7442220611283659,109.55061800456009,108.0951974435455,108.89086773472425,108.19267916188168,112.84698185762241,113.27819424200715,97.26077433701407,112.23685339108441,0.16151755689990555,5.0,-0.005915504333091459,1026.0,1011.0,902.7499999999999,1.136527277762393,1.1199113818886737,0.43386429331755855,0.46153846153846156,-8.140346451430162,210,194,69.98825875937914
203,Monmouth,CAA,14-12,104.59951750597826,247,107.4223943259679,149,0.4240323003762238,203,16.452565837259293,14.547434162740705,10.452565837259295,7.547434162740707,8-5,0.4024436783496546,0.38162976335537524,0.42325759334393387,0.4063980436503125,0.38162976335537524,0.424286246085545,0.8972435460845403,0.8847947911804321,105.92179290952414,109.23308815253876,106.32680722396026,109.58734888791766,103.9937017662937,105.08301787749124,107.21198111775843,101.87863548516519,0.6426296905014997,2.0,0.004348224593244132,936.0,905.0,887.4874999999998,1.0546627417287568,1.0197326722911593,0.4269607432137336,0.6153846153846154,-8.36259559407433,218,166,66.69727366424746
204,San Diego,WCC,11-17,108.21990140579021,172,111.25041328903143,229,0.4212580558809447,204,12.129390923879336,18.870609076120665,6.1293909238793365,11.870609076120664,5-10,0.5202873862871756,0.39191440220521395,0.6315439724915423,0.5209644898315192,0.39191440220521395,0.6141673308949616,0.8212755642448236,0.883513656111632,109.98004027486482,106.6827555616626,109.72802848270368,106.66429673324055,109.26300164150682,109.52325517380926,105.3448230748963,111.73781745942293,0.3368113638327658,5.0,-0.041556934303104864,1120.0,1203.0,1065.4,1.0512483574244413,1.1291533696264313,0.5272841229120581,0.3333333333333333,-10.444687121941225,259,271,68.97610900192937
205,Queens,ASun,15-12,114.00535448875108,92,117.3376006236077,324,0.41792114900408933,205,17.444439577037233,13.555560422962767,12.444439577037233,5.555560422962768,10-4,0.3868078009744206,0.5282914886523726,0.2554300909877507,0.37441172941729783,0.5282914886523726,0.2632763477475215,0.8499813997778668,0.7054515511936972,109.1913908544619,113.46935750063241,108.67929019978394,113.69483096347064,113.50025761817265,114.4871564777409,111.83669182576845,126.12010579489932,0.20064913200837825,5.0,-0.003659020684238068,1203.0,1099.0,983.475,1.2232136048196447,1.1174661277612548,0.2907382464067191,0.7142857142857143,-6.70799131013807,172,189,69.24466300938057
206,New Orleans,Slnd,11-15,109.8268339635502,151,113.1058634466042,267,0.4162170520346736,206,13.10548672716576,17.89451327283424,11.10548672716576,10.89451327283424,9-8,0.51056090463403,0.7477592233601248,0.3849853241319797,0.5086781005850682,0.7477592233601248,0.410872186722545,0.8069003019842932,0.5876156808956012,108.2959538317453,106.67699269386914,108.27060638953134,106.88805248287245,110.36354426589916,114.60938547205532,101.07250702016509,102.8096772594712,0.4511623687416519,4.0,0.008094948363981003,1321.0,1320.0,1194.6000000000001,1.1058094759752217,1.1049723756906076,0.49888751953046695,0.5294117647058824,-8.527414605904386,227,159,69.78207884463578
207,Indiana St.,MVC,10-17,107.08061035104691,203,110.38657765415225,212,0.4134609368141118,207,11.05827944422446,19.94172055577554,4.0582794442244605,15.94172055577554,3-13,0.44158857448075567,0.2925019407706483,0.5440856351564545,0.47193629929682585,0.2925019407706483,0.5706251964862236,0.8529461800998958,0.8803197440110058,107.12922953606505,107.7735086109844,107.43893111810586,106.98927117483318,109.35315729140115,112.19812300093866,104.68941387147008,107.66525588643881,0.42010736425622874,1.0,-0.12128050529604817,1199.0,1264.0,1125.3999999999999,1.065398969255376,1.1231562111249336,0.6767834418052995,0.1875,-12.212374826947226,303,360,68.07650134041076
208,Buffalo,MAC,15-10,111.96171126445574,117,115.44442279410264,302,0.41283177283331557,208,17.951356222402104,13.048643777597896,7.951356222402103,10.048643777597896,5-7,0.36265091903396685,0.2843089934744055,0.44752133839015856,0.37788787701826365,0.2843089934744055,0.4454726262443835,0.9046799383775493,0.9367564823077916,106.22365001021824,111.0113655751696,106.56246122221353,110.8841271066845,113.50747935844034,114.8012167398219,0.0,0.0,0.0,0.0,0.029055659763601138,953.0,942.0,827.8249999999998,1.1512094947603664,1.1379216621870567,0.4413752019528335,0.4166666666666667,-7.040399303487131,178,111,66.34231130520523
209,Weber St.,BSky,13-14,109.9505805714679,144,113.50114062821487,273,0.4096308272003433,209,14.73131423465383,16.26868576534617,8.731314234653828,9.268685765346172,7-7,0.4223212175936461,0.40730169962870516,0.4362679128468054,0.4301365977932489,0.40730169962870516,0.4466284686898638,0.8775689237679077,0.8464835934620757,108.26830747008894,110.34981344478598,108.1945337227751,110.09954235497663,110.7036186589106,114.66444216379762,112.50054093243587,99.76674037380992,0.7992183834429968,1.0,-0.031172184157563676,1116.0,1120.0,982.1125000000002,1.136326031895531,1.140398885056447,0.48289041414056805,0.5,-9.529568020046485,245,254,68.54948096342146
210,Drexel,CAA,13-13,102.8330471183981,276,106.38268372221022,124,0.40365362427204887,210,15.286729804930866,15.713270195069134,9.286729804930866,8.713270195069132,7-6,0.37516268293017946,0.32861875454882894,0.42170661131152987,0.38633782094406804,0.32861875454882894,0.4280238133406297,0.911964462398765,0.9233175421188288,105.16049784964764,110.12205854705066,105.62695471925102,110.11359012516682,101.54889285882511,102.81181656446026,0.0,0.0,0.0,0.0,-0.05183305796269366,851.0,852.0,831.9,1.022959490323356,1.0241615578795529,0.4444485386162892,0.5384615384615384,-9.952628981153083,250,291,64.07728676613593
211,La Salle,A10,7-18,104.43672346499758,251,108.18404079990344,165,0.400014760864215,211,8.836996706047348,22.163003293952652,4.836996706047348,13.163003293952652,3-9,0.574208155850051,0.5229669098809717,0.6297195056498869,0.5834214494387505,0.5229669098809717,0.6270830613415908,0.7941216491266374,0.8003737203844352,111.2195278802861,106.1452579212639,110.97825347774635,105.91583696867777,105.60277131941845,107.71665462344525,101.80244904565252,106.95089871462051,0.3618461470466728,4.0,-0.07044747566478382,782.0,886.0,784.4875,0.9968291400436592,1.1293997673640435,0.6218101727249989,0.25,-11.384411648454222,284,324,64.66008864809218
212,Lipscomb,ASun,16-11,106.71566591998166,212,110.63730875954549,216,0.39770711109664353,212,18.613574422085456,12.386425577914544,11.613574422085456,6.386425577914543,9-5,0.3780297812403793,0.4625028428573476,0.29959050973890894,0.3582175267479466,0.4625028428573476,0.2829003540022682,0.8672014252640391,0.7573152572545787,108.8259135869606,112.10493705613035,108.52817285694069,113.14897262103135,106.78074885382355,112.94743417656491,99.81210310342918,104.27003355887435,0.3769562864983488,4.0,0.04463830409509084,1128.0,1078.0,984.7125,1.1455120149282152,1.0947357731317517,0.22448480892402561,0.6428571428571429,-6.19993994215049,159,82,70.03080781932971
213,Stony Brook,CAA,15-11,104.7344137933294,245,108.58572062205715,174,0.3976443990574567,213,17.518177162079716,13.481822837920278,9.51817716207972,8.48182283792028,7-6,0.3896150328126262,0.3623996508966486,0.41683041472860377,0.39506516874959047,0.36239965089664883,0.4186569316433817,0.9043437502578275,0.899477197143944,106.29521648450509,109.86796617867714,105.99418913638816,109.46533806454194,105.9460352545584,108.85486683420514,0.0,0.0,0.0,0.0,0.04897187346504073,942.0,943.0,871.6374999999999,1.0807244984296798,1.0818717643515798,0.4234058756218044,0.5384615384615384,-7.600341141057593,195,72,65.31653442312206
214,South Dakota St.,Sum,12-15,107.14572994949398,201,111.12859550655013,226,0.3965815862933454,214,14.475135112056975,16.524864887943025,7.475135112056975,8.524864887943025,5-7,0.4045942314098698,0.43705423686217776,0.3640192245944848,0.3912663718086937,0.43705423686217776,0.3483402483210524,0.8797328593963841,0.8328519542818974,108.36799632931819,109.99043893519614,107.89330045125394,110.57654438288156,106.76934330299581,112.48875812504293,112.72887415839,107.95952556600314,0.6217859933657214,1.0,-0.07441079299713182,925.0,895.0,814.0000000000001,1.1363636363636362,1.0995085995085994,0.30130331950075523,0.4166666666666667,-10.478135118400322,260,331,67.27300486994663
215,Detroit Mercy,Horz,12-13,108.22993531130632,171,112.29825698105236,254,0.39547535228645386,215,13.89769110318294,15.10230889681706,10.89769110318294,9.10230889681706,9-7,0.42270852379557305,0.470673462541955,0.3957282457507332,0.42380602669652234,0.470673462541955,0.40271568056607754,0.8758416860847432,0.789121036675509,109.45758593838055,110.87698060406198,109.64601368960574,111.30226658782831,109.02391940308891,111.09416748738452,97.84386597566841,108.49056378288927,0.23364596509057103,1.0,-0.008104816245386948,1262.0,1250.0,1116.2375000000002,1.1305837691351526,1.119833368794723,0.4306654198274549,0.5625,-8.808514340041075,230,201,69.08990356730848
216,Colgate,Pat,16-11,107.63277952456612,190,111.81465799958366,246,0.39213412959306015,216,18.48196610035115,12.518033899648854,12.481966100351146,5.518033899648852,10-4,0.3416369183899416,0.4748411823276935,0.21794724473345778,0.33437144375374656,0.47484118232769323,0.23292107700589623,0.8732443584409597,0.7535623473092282,107.0829588839129,111.4677245455868,106.6830350444322,111.88537830653938,106.55244423888432,113.23190654166902,115.45333108511349,106.1534829433207,0.7242764607398222,3.0,0.009072995239316373,1085.0,1010.0,958.0125,1.1325530721154473,1.0542659933977896,0.28532948995943086,0.7142857142857143,-6.665173705552881,171,156,66.85760675857426
217,Elon,CAA,14-13,111.87173771744256,118,116.35170765693175,311,0.38899412591051186,217,15.880051428738486,15.119948571261514,7.880051428738486,10.119948571261514,6-8,0.39861208147798627,0.3751423724244681,0.4204053827419675,0.40202076765622907,0.3751423724244681,0.4214329419902787,0.8928522807507463,0.8750970088102334,107.30736722744251,110.46505843200367,107.02119103954155,110.21041716068761,108.47046376819677,117.23669966295817,120.88692102960287,112.01463285820427,0.7061170943409183,2.0,0.003834066587905194,1070.0,1104.0,967.2625000000002,1.1062147038678745,1.1413654514674143,0.4250293993593681,0.42857142857142855,-9.049568899741192,235,169,66.91893706951784
218,Lamar,Slnd,12-14,106.14106649349753,228,110.51760926666303,214,0.38587922182941703,218,14.568681306357009,16.43131869364299,9.56868130635701,12.43131869364299,7-10,0.41344655750117537,0.39038305012985536,0.42565664963893324,0.4068428999355777,0.39038305012985536,0.41357647485610066,0.8789278039500871,0.8377138114727024,106.40899854785191,108.53285471090236,106.6207079909185,109.2965590680031,106.40417347338544,111.04636094911571,114.54047084434409,114.2106024361484,0.5082909810128138,3.0,-0.043655227827799736,1185.0,1178.0,1101.0874999999999,1.0762087481694236,1.0698513969144143,0.3725038805944697,0.4117647058823529,-9.652067368249037,248,275,65.1099498287307
219,Denver,Sum,13-15,115.1488712036562,78,119.91433245121652,346,0.38548161788844665,219,14.82708041540965,16.17291958459035,7.82708041540965,8.17291958459035,6-7,0.42878953410548837,0.4911175004382105,0.35687264987542433,0.41812857418450133,0.4911175004382105,0.34970145582164897,0.8531916762837934,0.7784289344161575,109.42461791925521,110.02927429515987,109.05069424317263,110.44490357264188,115.23645077227152,118.16795004779377,112.17226555490218,109.22888859099525,0.5758566546939831,3.0,-0.02124892703559378,1069.0,1036.0,895.8374999999999,1.1932967753638357,1.1564597373965704,0.31862628158862216,0.46153846153846156,-9.43344866711124,243,232,68.08500715810608
220,Bethune Cookman,SWAC,13-12,102.47525912047652,281,106.8012873622041,132,0.38331323211783186,220,16.831374350957518,14.16862564904248,13.83137435095752,4.168625649042481,10-2,0.4143726498736925,0.6301278748125889,0.18063782285655486,0.38059588311733533,0.6301278748125889,0.20037833355965226,0.8249601497461556,0.6267172497428539,107.41641236971681,109.57202577594619,106.12581002759674,110.08910577043602,100.92677701726296,102.89428956801349,101.578530708431,113.2465784024357,0.22262112169971138,6.0,0.003965994389442118,932.0,809.0,864.7249999999999,1.0777993003556046,0.9355575471970858,0.23985935496584707,0.8333333333333334,-5.922093643672256,147,168,68.27958750492836
221,Rice,Amer,11-15,109.58126586700843,158,114.21619902171122,287,0.38310088732340003,221,12.875100350159185,18.124899649840813,6.875100350159189,11.124899649840815,5-8,0.4556331621875111,0.3945303876380041,0.516735936737018,0.46512042446784757,0.3945303876380042,0.5161021177338454,0.8634925829419033,0.868038777572804,108.44630904069936,108.29393972030148,108.28966451971517,108.27674955145602,111.86706485356893,115.65631971721058,99.41418127109112,117.57178964976603,0.1268419197961918,2.0,-0.04383266005231423,952.0,1009.0,862.9249999999998,1.1032244980734134,1.1692789060462963,0.5144541883255963,0.38461538461538464,-10.425365362791993,258,276,65.27256968115775
222,Eastern Michigan,MAC,9-17,103.56073144732909,263,107.99606089142296,162,0.3817162043277402,222,11.036612741464126,19.963387258535874,5.036612741464124,12.963387258535874,3-10,0.4711336943059605,0.497754180482061,0.44451320812985995,0.47521167984525403,0.497754180482061,0.4589309849408935,0.8455059907325913,0.7894466780952578,109.15535694001045,109.10669913186389,109.41535643279575,109.4095622117343,104.45503421234457,109.9998482037736,105.04253585769004,101.1406235572751,0.607142213319728,3.0,-0.08728024072530771,935.0,993.0,896.3125,1.043162959347326,1.1078725332961439,0.49641720464958067,0.23076923076923078,-11.573148498085091,287,343,65.83567729289291
223,Drake,MVC,12-16,109.88055336287695,149,114.7239955449518,292,0.37846796121427206,223,12.979085629677899,18.020914370322103,6.979085629677898,13.020914370322101,6-11,0.4814814362779601,0.3417164703363621,0.5719175907107586,0.491613795293851,0.3417164703363621,0.5740573240204698,0.8689426029771384,0.9272674373430728,108.28893188493238,107.98109359677248,107.9462182891522,107.33843757951226,108.95533017959252,115.17596605488893,131.84956367868836,131.9430168944745,0.49796297136534823,1.0,-0.0076290489857265276,1259.0,1362.0,1180.9499999999998,1.0660908590541516,1.1533087768322114,0.5861824794421661,0.35294117647058826,-11.04211922806437,274,199,67.137529385258
224,James Madison,SB,14-13,108.97305800855943,162,113.79861652070625,276,0.37794227978426587,224,16.267285714580176,14.732714285419824,8.267285714580176,9.732714285419824,6-8,0.39933038444335756,0.3944476134280973,0.40386438610038494,0.38869066840666944,0.3944476134280973,0.3845328747800827,0.8924961306267515,0.8550572324656348,106.31979902729769,110.18736324185375,105.89923226050531,110.22965152391113,107.54978260913275,112.82464531451251,112.08837222955005,110.75064404189688,0.5344635900785514,2.0,0.016583029503041136,1023.0,1024.0,938.6,1.0899211591732367,1.0909865757511186,0.31687258515902494,0.42857142857142855,-8.911101818942273,233,140,65.36703809618503
